,time,calculation
0,0.0029945373535156,0.0
1,0.003005027770996,0.0
2,0.0029323101043701,0.0
3,0.0019996166229248,0.0
4,0.0029809474945068,0.0
5,0.0029554367065429,0.0
6,0.0020031929016113,0.0
7,0.0030326843261718,0.0
8,0.0029444694519042,0.0
9,0.0020303726196289,0.0
10,0.0020084381103515,0.0
11,0.002032995223999,0.0
12,0.001969575881958,0.0
13,0.0020146369934082,0.0
14,0.0019607543945312,0.0
15,0.0020003318786621,0.0
16,0.0020008087158203,0.0
17,0.0020015239715576,0.0
18,0.0020453929901123,0.0
19,0.0019900798797607,0.0
20,0.0018796920776367,0.0
21,0.0020081996917724,0.0
22,0.001878023147583,0.0
23,0.0040061473846435,0.0
24,0.0019986629486083,0.0
25,0.0039963722229003,0.0
26,0.002000093460083,0.0
27,0.0039896965026855,0.0
28,0.0015711784362792,0.0
29,0.0040507316589355,0.0
30,0.0020055770874023,0.0
31,0.0039975643157958,0.0
32,0.0019996166229248,0.0
33,0.0050210952758789,0.0
34,0.0018789768218994,0.0
35,0.0040161609649658,0.0
36,0.0018672943115234,0.0
37,0.0069823265075683,0.0
38,0.0029988288879394,0.0
39,0.005023717880249,0.0
40,0.0018672943115234,0.0
41,0.0040256977081298,0.0
42,0.0020475387573242,0.0
43,0.0019962787628173,0.0
44,0.0018672943115234,0.0
45,0.0049936771392822,0.0
46,0.0015416145324707,0.0
47,0.0020344257354736,0.0
48,0.0029585361480712,0.0
49,0.0040206909179687,0.0
50,0.0018315315246582,0.0
51,0.0040476322174072,0.0
52,0.0018296241760253,0.0
53,0.0059890747070312,0.0
54,0.0020043849945068,0.0
55,0.00299072265625,0.0
56,0.0018291473388671,0.0
57,0.004007339477539,0.0
58,0.0018949508666992,0.0
59,0.0029778480529785,0.0
60,0.0020020008087158,0.0
61,0.0029983520507812,0.0
62,0.0030078887939453,0.0
63,0.0070540904998779,0.0
64,0.0030357837677001,0.0
65,0.003035545349121,0.0
66,0.0029985904693603,0.0
67,0.0020544528961181,0.0
68,0.0020077228546142,0.0
69,0.0039889812469482,0.0
70,0.001859426498413,0.0
71,0.0050535202026367,0.0
72,0.0018699169158935,0.0
73,0.0039799213409423,0.0
74,0.0018684864044189,0.0
75,0.0030527114868164,0.0
76,0.0018353462219238,0.0
77,0.0050258636474609,0.0
78,0.0010058879852294,0.0
79,0.0050077438354492,0.0
80,0.0018317699432373,0.0
81,0.0049831867218017,0.0
82,0.0018692016601562,0.0
83,0.0050263404846191,0.0
84,0.0018303394317626,0.0
85,0.0069911479949951,0.0
86,0.004000186920166,0.0
87,0.0020349025726318,0.0
88,0.0018684864044189,0.0
89,0.0039916038513183,0.0
90,0.0018720626831054,0.0
91,0.0039894580841064,0.0
92,0.0020086765289306,0.0
93,0.0049855709075927,0.0
94,0.0018961429595947,0.0
95,0.0049917697906494,0.0
96,0.0018715858459472,0.0
97,0.0039811134338378,0.0
98,0.0020661354064941,0.0
99,0.0029878616333007,0.0
100,0.0020489692687988,0.0
101,0.0039920806884765,0.0
102,0.0030009746551513,0.0
103,0.0020225048065185,0.0
104,0.0029964447021484,0.0
105,0.0030188560485839,0.0
106,0.0019922256469726,0.0
107,0.002009630203247,0.0
108,0.0018692016601562,0.0
109,0.0039880275726318,0.0
110,0.002009630203247,0.0
111,0.0040416717529296,0.0
112,0.0018351078033447,0.0
113,0.0040235519409179,0.0
114,0.0018327236175537,0.0
115,0.0039761066436767,0.0
116,0.0020363330841064,0.0
117,0.0049850940704345,0.0
118,0.0020039081573486,0.0
119,0.0050511360168457,0.0
120,0.0018682479858398,0.0
121,0.0029864311218261,0.0
122,0.0018684864044189,0.0
123,0.0030047893524169,0.0
124,0.0020220279693603,0.0
125,0.0040044784545898,0.0
126,0.001857042312622,0.0
127,0.003990888595581,0.0
128,0.0019810199737548,0.0
129,0.0039739608764648,0.0
130,0.0018708705902099,0.0
131,0.0039927959442138,0.0
132,0.0018718242645263,0.0
133,0.0039982795715332,0.0
134,0.0019879341125488,0.0
135,0.0050270557403564,0.0
136,0.0020437240600585,0.0
137,0.0030045509338378,0.0
138,0.0019826889038085,0.0
139,0.0040338039398193,0.0
140,0.0018870830535888,0.0
141,0.0039901733398437,0.0
142,0.001889944076538,0.0
143,0.0040440559387207,0.0
144,0.0020422935485839,0.0
145,0.0020027160644531,0.0
146,0.0019652843475341,0.0
147,0.0039901733398437,0.0
148,0.0020079612731933,0.0
149,0.0040595531463623,0.0
150,0.0030450820922851,0.0
151,0.0019865036010742,0.0
152,0.0018980503082275,0.0
153,0.0040183067321777,0.0
154,0.002000093460083,0.0
155,0.0039868354797363,0.0
156,0.0018868446350097,0.0
157,0.0039947032928466,0.0
158,0.0020148754119873,0.0
159,0.0040266513824462,0.0
160,0.0018978118896484,0.0
161,0.0039889812469482,0.0
162,0.002068281173706,0.0
163,0.0039875507354736,0.0
164,0.0018327236175537,0.0
165,0.0029957294464111,0.0
166,0.0030059814453125,0.0
167,0.0040273666381835,0.0
168,0.0018720626831054,0.0
169,0.0030333995819091,0.0
170,0.0029692649841308,0.0
171,0.0029909610748291,0.0
172,0.0019052028656005,0.0
173,0.0039982795715332,0.0
174,0.0020067691802978,0.0
175,0.0039749145507812,0.0
176,0.0020010471343994,0.0
177,0.0039806365966796,0.0
178,0.0018370151519775,0.0
179,0.0039823055267333,0.0
180,0.0018725395202636,0.0
181,0.0050032138824462,0.0
182,0.0016050338745117,0.0
183,0.0050249099731445,0.0
184,0.001868724822998,0.0
185,0.0069904327392578,0.0
186,0.0029911994934082,0.0
187,0.0030374526977539,0.0
188,0.0018966197967529,0.0
189,0.001997947692871,0.0
190,0.0018341541290283,0.0
191,0.0040032863616943,0.0
192,0.0018503665924072,0.0
193,0.0020012855529785,0.0
194,0.0020098686218261,0.0
195,0.0039925575256347,0.0
196,0.0010075569152832,0.0
197,0.004993200302124,0.0
198,0.0018699169158935,0.0
199,0.0030407905578613,0.0
200,0.0020444393157958,0.0
201,0.0040259361267089,0.0
202,0.0018372535705566,0.0
203,0.0089848041534423,0.0
204,0.0078694820404052,0.0
205,0.0070405006408691,0.0
206,0.0059828758239746,0.0
207,0.0069928169250488,0.0
208,0.0038585662841796,0.0
209,0.0050344467163085,0.0
210,0.0049943923950195,0.0
211,0.0100440979003906,0.0
212,0.0059928894042968,0.0
213,0.0070438385009765,0.0
214,0.0058774948120117,0.0
215,0.0050113201141357,0.0
216,0.0050435066223144,0.0
217,0.0079982280731201,0.0
218,0.0080347061157226,0.0
219,0.0070197582244873,0.0
220,0.0069975852966308,0.0
221,0.0080080032348632,0.0
222,0.0080304145812988,0.0
223,0.0080251693725585,0.0
224,0.007035493850708,0.0
225,0.0080373287200927,0.0
226,0.0080366134643554,0.0
227,0.0090444087982177,0.0
228,0.0080378055572509,0.0
229,0.0079963207244873,0.0
230,0.0069997310638427,0.0
231,0.0070006847381591,0.0
232,0.007962942123413,0.0
233,0.0080351829528808,0.0
234,0.0079953670501708,0.0
235,0.0079987049102783,0.0
236,0.0070343017578125,0.0
237,0.0080208778381347,0.0
238,0.0080225467681884,0.0
239,0.0119991302490234,0.0
240,0.0069990158081054,0.0
241,0.0079927444458007,0.0
242,0.0080351829528808,0.0
243,0.0080347061157226,0.0
244,0.0080111026763916,0.0
245,0.0070447921752929,0.0
246,0.0080361366271972,0.0
247,0.0080401897430419,0.0
248,0.0090329647064208,0.0
249,0.0075783729553222,0.0
250,0.0080068111419677,0.0
251,0.0079953670501708,0.0
252,0.0080301761627197,0.0
253,0.0080304145812988,0.0
254,0.008035659790039,0.0
255,0.0080366134643554,0.0
256,0.0090448856353759,0.0
257,0.0080471038818359,0.0
258,0.008000373840332,0.0
259,0.0080347061157226,0.0
260,0.0070364475250244,0.0
261,0.0080440044403076,0.0
262,0.0090489387512207,0.0
263,0.0080018043518066,0.0
264,0.0080001354217529,0.0
265,0.0080270767211914,0.0
266,0.0069975852966308,0.0
267,0.0080349445343017,0.0
268,0.0090458393096923,0.0
269,0.0080068111419677,0.0
270,0.007021427154541,0.0
271,0.008021593093872,0.0
272,0.0080351829528808,0.0
273,0.0080025196075439,0.0
274,0.0080337524414062,0.0
275,0.0080008506774902,0.0
276,0.0089962482452392,0.0
277,0.0080373287200927,0.0
278,0.0080337524414062,0.0
279,0.0070338249206542,0.0
280,0.0080118179321289,0.0
281,0.0080444812774658,0.0
282,0.0080161094665527,0.0
283,0.0079901218414306,0.0
284,0.0080351829528808,0.0
285,0.0080351829528808,0.0
286,0.0090341567993164,0.0
287,0.0079998970031738,0.0
288,0.0080113410949707,0.0
289,0.0079996585845947,0.0
290,0.0080077648162841,0.0
291,0.0079987049102783,0.0
292,0.0089988708496093,0.0
293,0.0080475807189941,0.0
294,0.0080347061157226,0.0
295,0.0080287456512451,0.0
296,0.0083146095275878,0.0
297,0.0080142021179199,0.0
298,0.0080349445343017,0.0
299,0.0079987049102783,0.0
300,0.0069973468780517,0.0
301,0.0079972743988037,0.0
302,0.0079946517944335,0.0
303,0.0070364475250244,0.0
304,0.009035587310791,0.0
305,0.0079984664916992,0.0
306,0.0080068111419677,0.0
307,0.008035659790039,0.0
308,0.0080373287200927,0.0
309,0.0079984664916992,0.0
310,0.0080263614654541,0.0
311,0.0090489387512207,0.0
312,0.0080122947692871,0.0
313,0.008028507232666,0.0
314,0.0080435276031494,0.0
315,0.0080351829528808,0.0
316,0.0079984664916992,0.0
317,0.0080318450927734,0.0
318,0.0079984664916992,0.0
319,0.008035659790039,0.0
320,0.007991075515747,0.0
321,0.0070147514343261,0.0
322,0.0090658664703369,0.0
323,0.0080032348632812,0.0
324,0.0090010166168212,0.0
325,0.0080108642578125,0.0
326,0.0080358982086181,0.0
327,0.0080072879791259,0.0
328,0.0080463886260986,0.0
329,0.0080580711364746,0.0
330,0.0069971084594726,0.0
331,0.0080349445343017,0.0
332,0.0089986324310302,0.0
333,0.0080370903015136,0.0
334,0.0080354213714599,0.0
335,0.0080339908599853,0.0
336,0.0080101490020751,0.0
337,0.0080354213714599,0.0
338,0.0070369243621826,0.0
339,0.0080440044403076,0.0
340,0.0080454349517822,0.0
341,0.0090110301971435,0.0
342,0.0070250034332275,0.0
343,0.0080020427703857,0.0
344,0.0080344676971435,0.0
345,0.0080366134643554,0.0
346,0.0080022811889648,0.0
347,0.0080072879791259,0.0
348,0.0070340633392333,0.0
349,0.0080347061157226,0.0
350,0.008000373840332,0.0
351,0.0080351829528808,0.0
352,0.0079948902130126,0.0
353,0.0080442428588867,0.0
354,0.0069978237152099,0.0
355,0.0080339908599853,0.0
356,0.0080327987670898,0.0
357,0.0079987049102783,0.0
358,0.008082628250122,0.0
359,0.0080375671386718,0.0
360,0.0080115795135498,0.0
361,0.010035753250122,0.0
362,0.007023811340332,0.0
363,0.0070345401763916,0.0
364,0.0080471038818359,0.0
365,0.0086302757263183,0.0
366,0.0070340633392333,0.0
367,0.0080187320709228,0.0
368,0.0080366134643554,0.0
369,0.0089955329895019,0.0
370,0.0080373287200927,0.0
371,0.0080354213714599,0.0
372,0.0070345401763916,0.0
373,0.008061408996582,0.0
374,0.0080363750457763,0.0
375,0.0080440044403076,0.0
376,0.0080351829528808,0.0
377,0.0069985389709472,0.0
378,0.0080347061157226,0.0
379,0.0080351829528808,0.0
380,0.0080020427703857,0.0
381,0.0090386867523193,0.0
382,0.0080363750457763,0.0
383,0.0080375671386718,0.0
384,0.0079972743988037,0.0
385,0.0080387592315673,0.0
386,0.0079987049102783,0.0
387,0.0069870948791503,0.0
388,0.0080482959747314,0.0
389,0.0079987049102783,0.0
390,0.0080392360687255,0.0
391,0.0080349445343017,0.0
392,0.0080101490020751,0.0
393,0.0080361366271972,0.0
394,0.0080354213714599,0.0
395,0.0080451965332031,0.0
396,0.008685827255249,0.0
397,0.0080358982086181,0.0
398,0.0080072879791259,0.0
399,0.0080447196960449,0.0
400,0.0080454349517822,0.0
